學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-因傷病,於學年底處於休學狀態之人數-因經濟困難,於學年底處於休學狀態之人數-因學業成績不佳,於學年底處於休學狀態之人數-因志趣不合,於學年底處於休學狀態之人數-因工作需求,於學年底處於休學狀態之人數-因懷孕,於學年底處於休學狀態之人數-因育嬰,於學年底處於休學狀態之人數-因兵役,於學年底處於休學狀態之人數-因出國,於學年底處於休學狀態之人數-因論文撰寫,於學年底處於休學狀態之人數-因適應不良,於學年底處於休學狀態之人數-因家人傷病,於學年底處於休學狀態之人數-因考試訓練,於學年底處於休學狀態之人數-因逾期未註冊、繳費、選課,於學年底處於休學狀態之人數-其他
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(進修),男,885,153,4,6,1,3,12,0,0,1,5,0,0,0,2,...,119
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),男,1018,217,5,8,0,4,18,0,1,14,5,18,0,0,1,...,143
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士在職專班,男,514,109,3,2,0,0,28,0,10,0,0,2,0,0,0,...,64
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,男,283,90,6,0,0,0,13,0,11,4,0,6,0,1,1,...,48
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),女,10102,388,42,13,3,38,9,1,2,0,63,0,1,0,5,...,211
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(進修),女,776,102,5,5,0,1,6,1,1,0,4,0,2,0,0,...,77
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士班(日間),女,772,163,10,9,0,1,15,4,5,0,1,21,1,1,1,...,94
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,碩士在職專班,女,474,106,7,5,0,0,12,0,10,0,1,3,0,0,0,...,68
107,私立,一般大學,1005,淡江大學學校財團法人淡江大學,博士班,女,145,47,3,0,0,0,15,1,3,0,1,8,0,0,0,...,16
107,私立,一般大學,1006,中國文化大學,學士班(日間),男,9846,557,25,42,71,118,91,0,1,13,47,0,8,6,18,...,117
107,私立,一般大學,1006,中國文化大學,學士班(進修),男,713,229,5,5,8,8,109,0,0,17,13,0,1,8,0,...,55
107,私立,一般大學,1006,中國文化大學,碩士班(日間),男,895,210,5,13,4,4,65,0,2,12,7,35,3,3,14,...,43
107,私立,一般大學,1006,中國文化大學,碩士在職專班,男,215,96,4,2,1,1,42,0,0,2,1,7,0,5,0,...,31
107,私立,一般大學,1006,中國文化大學,博士班,男,350,67,4,0,1,0,22,0,3,3,0,26,0,0,1,...,7
107,私立,一般大學,1006,中國文化大學,學士班(日間),女,10903,437,32,26,37,105,41,4,2,0,66,0,21,2,7,...,94
107,私立,一般大學,1006,中國文化大學,學士班(進修),女,983,254,9,5,11,8,101,5,4,0,23,0,0,18,4,...,66
107,私立,一般大學,1006,中國文化大學,碩士班(日間),女,778,131,4,2,1,3,49,2,5,0,3,31,1,0,5,...,25
107,私立,一般大學,1006,中國文化大學,碩士在職專班,女,345,98,7,1,0,0,27,0,7,0,3,9,0,3,2,...,39
107,私立,一般大學,1006,中國文化大學,博士班,女,197,40,0,0,1,0,12,3,3,0,1,14,0,2,1,...,3
107,私立,一般大學,1007,逢甲大學,學士班(日間),男,10363,338,17,5,47,134,27,0,0,8,36,0,2,33,1,...,28
107,私立,一般大學,1007,逢甲大學,學士班(進修),男,495,45,1,1,3,4,16,0,1,7,4,0,0,3,3,...,2
107,私立,一般大學,1007,逢甲大學,碩士班(日間),男,1078,124,4,6,4,6,41,0,0,14,6,19,0,13,1,...,10
107,私立,一般大學,1007,逢甲大學,碩士在職專班,男,661,127,5,1,1,0,79,0,12,0,1,16,0,12,0,...,0
107,私立,一般大學,1007,逢甲大學,博士班,男,315,57,4,1,0,0,29,0,5,0,0,12,0,4,1,...,1
107,私立,一般大學,1007,逢甲大學,學士班(日間),女,6469,133,18,0,8,41,10,0,1,0,32,0,0,15,1,...,7
107,私立,一般大學,1007,逢甲大學,學士班(進修),女,377,31,3,1,2,5,8,0,2,0,1,0,0,7,0,...,2
107,私立,一般大學,1007,逢甲大學,碩士班(日間),女,530,63,2,2,8,0,23,0,2,0,3,6,0,13,2,...,2
107,私立,一般大學,1007,逢甲大學,碩士在職專班,女,419,70,2,1,0,0,36,5,11,0,0,6,0,9,0,...,0
107,私立,一般大學,1007,逢甲大學,博士班,女,105,21,2,0,0,0,9,1,4,0,0,4,0,1,0,...,0
107,私立,一般大學,1008,靜宜大學,學士班(日間),男,4315,217,13,5,29,61,40,0,0,8,12,0,8,4,8,...,29
107,私立,一般大學,1008,靜宜大學,學士班(進修),男,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,...,1
107,私立,一般大學,1008,靜宜大學,碩士班(日間),男,192,36,0,0,0,1,18,0,1,2,0,7,2,0,0,...,5
107,私立,一般大學,1008,靜宜大學,碩士在職專班,男,127,30,2,0,0,0,23,0,2,0,0,2,0,0,0,...,1
107,私立,一般大學,1008,靜宜大學,博士班,男,24,4,0,0,0,0,1,0,0,0,0,2,0,0,0,...,1
107,私立,一般大學,1008,靜宜大學,學士班(日間),女,6890,220,22,8,32,61,35,0,1,0,22,0,6,0,3,...,30
107,私立,一般大學,1008,靜宜大學,碩士班(日間),女,338,62,1,1,1,2,27,1,3,0,3,10,0,2,4,...,7
107,私立,一般大學,1008,靜宜大學,碩士在職專班,女,196,20,0,0,0,0,14,0,3,0,0,0,0,0,0,...,3
107,私立,一般大學,1008,靜宜大學,博士班,女,22,2,0,0,0,0,0,0,1,0,0,1,0,0,0,...,0
107,私立,一般大學,1009,長庚大學,學士班(日間),男,2652,117,4,2,0,37,2,0,0,5,15,0,0,0,0,...,52
107,私立,一般大學,1009,長庚大學,碩士班(日間),男,556,69,1,3,0,6,18,0,0,3,0,5,1,0,0,...,32
107,私立,一般大學,1009,長庚大學,碩士在職專班,男,96,37,0,1,0,0,21,0,1,0,0,0,0,0,0,...,14
107,私立,一般大學,1009,長庚大學,博士班,男,334,48,1,6,0,0,15,0,1,0,4,4,0,0,0,...,17
107,私立,一般大學,1009,長庚大學,學士班(日間),女,2608,122,4,0,0,56,1,0,1,0,14,0,0,0,0,...,46
107,私立,一般大學,1009,長庚大學,碩士班(日間),女,540,94,1,5,0,2,21,4,7,0,4,15,0,0,0,...,35
107,私立,一般大學,1009,長庚大學,碩士在職專班,女,103,18,1,0,0,0,11,1,2,0,0,0,0,0,0,...,3
107,私立,一般大學,1009,長庚大學,博士班,女,163,28,2,1,0,0,11,1,1,0,1,2,0,0,0,...,9
107,私立,一般大學,1010,元智大學,學士班(日間),男,4053,109,7,1,55,10,16,0,0,2,5,0,0,1,0,...,12
107,私立,一般大學,1010,元智大學,碩士班(日間),男,550,45,2,1,6,1,14,0,0,4,0,5,0,0,0,...,12
107,私立,一般大學,1010,元智大學,碩士在職專班,男,420,82,0,0,0,1,76,0,2,0,0,0,0,0,0,...,3
107,私立,一般大學,1010,元智大學,博士班,男,203,40,0,1,1,0,25,0,1,3,0,5,0,1,0,...,3
107,私立,一般大學,1010,元智大學,學士班(日間),女,3060,61,3,0,22,4,10,0,0,0,7,0,1,1,1,...,12
107,私立,一般大學,1010,元智大學,碩士班(日間),女,296,21,0,1,2,0,12,0,0,0,0,1,0,0,0,...,5
107,私立,一般大學,1010,元智大學,碩士在職專班,女,224,26,0,1,0,0,17,4,2,0,0,0,0,0,0,...,2
107,私立,一般大學,1010,元智大學,博士班,女,76,14,2,0,0,0,12,0,0,0,0,0,0,0,0,...,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(日間),男,3121,230,9,15,27,61,51,0,0,35,7,0,6,1,7,...,11
107,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(進修),男,280,25,1,2,1,3,12,0,0,4,0,0,0,1,1,...,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士班(日間),男,283,45,3,5,0,3,18,0,0,3,0,10,1,1,0,...,1
107,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士在職專班,男,111,32,0,1,0,1,25,0,2,0,0,2,1,0,0,...,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,博士班,男,62,22,4,0,0,0,13,0,0,0,1,4,0,0,0,...,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(日間),女,1899,58,5,4,3,21,11,1,1,0,3,0,4,2,0,...,3
107,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(進修),女,152,10,0,0,0,1,8,0,1,0,0,0,0,0,0,...,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士班(日間),女,233,28,1,2,0,0,12,1,4,0,2,5,0,1,0,...,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,碩士在職專班,女,100,17,1,0,0,0,12,1,3,0,0,0,0,0,0,...,0
107,私立,一般大學,1011,中華大學學校財團法人中華大學,博士班,女,26,9,0,0,0,0,7,1,0,0,0,1,0,0,0,...,0
107,私立,一般大學,1012,大葉大學,學士班(日間),男,4191,242,24,23,25,44,62,0,0,24,12,0,4,5,7,...,12
107,私立,一般大學,1012,大葉大學,學士班(進修),男,588,69,1,5,5,8,31,0,2,12,1,0,1,0,1,...,2
107,私立,一般大學,1012,大葉大學,碩士班(日間),男,369,70,3,2,3,2,37,0,0,10,1,9,0,0,0,...,3
107,私立,一般大學,1012,大葉大學,碩士在職專班,男,172,38,4,0,0,0,29,0,1,1,0,2,0,0,0,...,1
107,私立,一般大學,1012,大葉大學,博士班,男,102,40,2,1,0,0,25,0,1,1,0,10,0,0,0,...,0
107,私立,一般大學,1012,大葉大學,學士班(日間),女,3828,158,26,17,16,29,36,0,3,0,13,0,8,0,3,...,7
107,私立,一般大學,1012,大葉大學,學士班(進修),女,516,47,4,8,3,2,26,0,1,0,0,0,0,1,0,...,2
107,私立,一般大學,1012,大葉大學,碩士班(日間),女,301,61,6,3,5,2,29,3,1,0,2,7,0,0,1,...,2
107,私立,一般大學,1012,大葉大學,碩士在職專班,女,212,48,3,0,0,0,31,0,4,0,0,8,0,2,0,...,0
107,私立,一般大學,1012,大葉大學,博士班,女,32,27,1,1,2,0,19,0,1,0,0,1,0,1,0,...,1
107,私立,一般大學,1013,華梵大學,學士班(日間),男,788,71,7,2,8,21,9,0,0,15,2,0,0,5,0,...,2
107,私立,一般大學,1013,華梵大學,碩士班(日間),男,114,29,0,0,5,1,12,0,0,3,0,3,0,4,0,...,1
107,私立,一般大學,1013,華梵大學,碩士在職專班,男,44,8,0,0,1,0,5,0,1,0,0,1,0,0,0,...,0
107,私立,一般大學,1013,華梵大學,博士班,男,39,8,0,0,1,0,7,0,0,0,0,0,0,0,0,...,0
107,私立,一般大學,1013,華梵大學,學士班(日間),女,659,38,5,0,3,11,11,0,1,0,5,0,0,1,1,...,0
107,私立,一般大學,1013,華梵大學,碩士班(日間),女,99,35,4,0,9,0,8,0,1,0,1,6,0,5,0,...,1
107,私立,一般大學,1013,華梵大學,碩士在職專班,女,106,17,3,0,1,0,12,0,0,0,0,1,0,0,0,...,0
107,私立,一般大學,1013,華梵大學,博士班,女,22,5,0,0,2,0,0,0,0,0,0,0,0,2,0,...,1
107,私立,一般大學,1014,義守大學,學士班(日間),男,6278,185,9,16,14,73,48,0,0,7,3,0,0,2,3,...,10
107,私立,一般大學,1014,義守大學,學士班(進修),男,1257,47,5,2,1,2,21,0,0,11,0,0,0,0,1,...,4
107,私立,一般大學,1014,義守大學,碩士班(日間),男,249,30,0,2,3,3,10,0,2,4,1,4,0,0,0,...,1
107,私立,一般大學,1014,義守大學,碩士在職專班,男,339,29,0,0,0,0,25,0,1,1,0,0,0,2,0,...,0
107,私立,一般大學,1014,義守大學,博士班,男,113,12,1,0,0,0,8,0,0,0,0,2,0,1,0,...,0
107,私立,一般大學,1014,義守大學,學士班(日間),女,6268,120,12,8,6,54,16,0,2,0,12,0,2,5,1,...,2
107,私立,一般大學,1014,義守大學,學士班(進修),女,707,30,1,1,0,0,20,0,2,0,0,0,0,2,1,...,3
107,私立,一般大學,1014,義守大學,碩士班(日間),女,153,12,0,1,0,0,7,1,0,0,0,2,0,0,0,...,1
107,私立,一般大學,1014,義守大學,碩士在職專班,女,134,11,2,0,0,0,6,1,1,0,0,0,0,0,0,...,1
107,私立,一般大學,1014,義守大學,博士班,女,34,4,0,1,0,0,1,0,0,0,0,2,0,0,0,...,0
107,私立,一般大學,1015,世新大學,學士班(日間),男,3409,168,12,12,19,46,24,0,0,9,15,0,10,3,6,...,12
107,私立,一般大學,1015,世新大學,學士班(進修),男,163,9,0,1,0,0,3,0,0,1,1,0,0,0,0,...,3
107,私立,一般大學,1015,世新大學,碩士班(日間),男,294,95,1,5,0,1,41,0,0,12,2,27,0,0,2,...,4
107,私立,一般大學,1015,世新大學,碩士在職專班,男,422,126,2,0,0,0,91,0,3,1,2,14,0,1,0,...,12
107,私立,一般大學,1015,世新大學,博士班,男,45,16,1,0,0,0,10,0,0,1,0,4,0,0,0,...,0
107,私立,一般大學,1015,世新大學,學士班(日間),女,6262,209,14,9,11,81,17,2,5,0,50,0,5,4,6,...,5
107,私立,一般大學,1015,世新大學,學士班(進修),女,262,18,0,0,0,5,6,0,0,0,1,0,0,0,0,...,6
107,私立,一般大學,1015,世新大學,碩士班(日間),女,318,93,3,1,0,2,45,2,2,0,3,27,1,1,5,...,1
107,私立,一般大學,1015,世新大學,碩士在職專班,女,363,94,6,0,0,1,53,2,11,0,1,7,0,0,0,...,13
107,私立,一般大學,1015,世新大學,博士班,女,52,11,1,0,0,0,4,0,1,0,1,3,0,1,0,...,0
107,私立,一般大學,1016,銘傳大學,學士班(日間),男,6868,384,27,4,74,60,55,0,0,39,28,0,8,1,3,...,85
107,私立,一般大學,1016,銘傳大學,碩士班(日間),男,330,68,3,1,0,1,19,0,0,9,2,19,0,0,1,...,13
107,私立,一般大學,1016,銘傳大學,碩士在職專班,男,382,45,0,0,0,0,32,0,2,0,0,8,0,1,0,...,2
107,私立,一般大學,1016,銘傳大學,博士班,男,30,11,4,0,0,0,2,0,0,0,0,5,0,0,0,...,0
107,私立,一般大學,1016,銘傳大學,學士班(日間),女,10465,328,40,6,35,69,55,1,0,0,46,0,9,2,1,...,64
107,私立,一般大學,1016,銘傳大學,碩士班(日間),女,411,72,0,1,0,1,21,0,5,0,2,24,0,0,2,...,16
107,私立,一般大學,1016,銘傳大學,碩士在職專班,女,446,50,1,0,0,0,24,5,5,0,0,12,0,1,0,...,2
107,私立,一般大學,1016,銘傳大學,博士班,女,43,15,3,0,0,0,2,0,0,0,0,10,0,0,0,...,0
107,私立,一般大學,1017,實踐大學,學士班(日間),男,3713,204,15,10,23,63,34,0,0,8,21,0,2,4,4,...,20
107,私立,一般大學,1017,實踐大學,學士班(進修),男,664,71,2,2,4,9,35,0,4,6,3,0,3,2,0,...,1
107,私立,一般大學,1017,實踐大學,碩士班(日間),男,161,32,0,0,0,0,16,0,1,4,0,9,0,1,0,...,1
107,私立,一般大學,1017,實踐大學,碩士在職專班,男,56,20,1,0,1,1,7,0,4,0,0,4,0,2,0,...,0
107,私立,一般大學,1017,實踐大學,博士班,男,10,2,0,0,0,0,1,0,0,0,0,1,0,0,0,...,0
107,私立,一般大學,1017,實踐大學,學士班(日間),女,7545,311,39,13,21,101,32,1,4,0,45,0,20,6,5,...,24
107,私立,一般大學,1017,實踐大學,學士班(進修),女,1497,122,12,7,9,17,46,0,8,0,11,0,4,3,0,...,5
107,私立,一般大學,1017,實踐大學,碩士班(日間),女,219,35,1,1,0,2,10,1,1,0,3,15,1,0,0,...,0
107,私立,一般大學,1017,實踐大學,碩士在職專班,女,88,19,1,0,0,1,3,2,3,0,1,7,0,1,0,...,0
107,私立,一般大學,1017,實踐大學,博士班,女,15,2,1,0,0,0,1,0,0,0,0,0,0,0,0,...,0
107,私立,技專校院,1018,朝陽科技大學,學士班(日間),男,4783,203,7,10,27,58,32,0,0,23,9,0,5,0,1,...,31
107,私立,技專校院,1018,朝陽科技大學,學士班(進修),男,1573,139,3,4,5,31,61,0,1,20,1,0,0,0,0,...,13
107,私立,技專校院,1018,朝陽科技大學,碩士班(日間),男,349,44,1,4,2,0,21,0,1,7,0,0,1,0,0,...,7
107,私立,技專校院,1018,朝陽科技大學,碩士在職專班,男,212,37,5,2,0,0,19,0,3,1,1,1,0,0,0,...,5
107,私立,技專校院,1018,朝陽科技大學,博士班,男,69,6,0,0,0,0,6,0,0,0,0,0,0,0,0,...,0
107,私立,技專校院,1018,朝陽科技大學,學士班(日間),女,6678,212,25,15,12,62,31,3,7,0,10,0,5,0,0,...,42
107,私立,技專校院,1018,朝陽科技大學,學士班(進修),女,1441,119,8,12,6,26,31,5,9,0,2,0,1,0,0,...,19
107,私立,技專校院,1018,朝陽科技大學,碩士班(日間),女,293,73,2,6,7,1,36,1,9,0,0,0,0,0,0,...,11
107,私立,技專校院,1018,朝陽科技大學,碩士在職專班,女,192,49,8,2,0,0,20,2,7,0,0,1,0,0,0,...,9
107,私立,技專校院,1018,朝陽科技大學,博士班,女,22,3,1,0,0,0,2,0,0,0,0,0,0,0,0,...,0
107,私立,一般大學,1019,高雄醫學大學,學士班(日間),男,2445,91,1,1,1,56,2,0,0,1,9,0,2,1,2,...,15
107,私立,一般大學,1019,高雄醫學大學,碩士班(日間),男,231,44,0,2,0,3,16,0,0,1,1,6,0,0,2,...,13
107,私立,一般大學,1019,高雄醫學大學,碩士在職專班,男,85,20,0,0,0,0,10,0,0,1,0,4,0,0,0,...,5
107,私立,一般大學,1019,高雄醫學大學,博士班,男,161,46,1,0,0,0,3,0,3,1,2,22,0,3,0,...,11
107,私立,一般大學,1019,高雄醫學大學,學士班(日間),女,3101,125,0,1,2,64,8,0,1,0,22,0,1,0,1,...,25
107,私立,一般大學,1019,高雄醫學大學,學士班(進修),女,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,...,0
107,私立,一般大學,1019,高雄醫學大學,碩士班(日間),女,450,84,1,0,0,1,27,2,3,0,1,27,0,0,1,...,21
107,私立,一般大學,1019,高雄醫學大學,碩士在職專班,女,145,33,0,0,0,0,14,4,4,0,0,7,0,1,1,...,2
107,私立,一般大學,1019,高雄醫學大學,博士班,女,144,45,3,0,1,1,8,0,0,0,4,15,0,1,0,...,12
107,私立,一般大學,1020,南華大學,學士班(日間),男,2160,164,12,18,22,38,38,0,2,18,5,0,1,2,4,...,4
107,私立,一般大學,1020,南華大學,學士班(進修),男,186,27,0,0,0,6,12,0,0,5,0,0,0,2,0,...,2
107,私立,一般大學,1020,南華大學,碩士班(日間),男,271,69,5,3,1,3,41,0,2,7,0,7,0,0,0,...,0
107,私立,一般大學,1020,南華大學,碩士在職專班,男,159,28,4,1,0,1,16,0,2,0,0,3,0,0,0,...,1
107,私立,一般大學,1020,南華大學,博士班,男,27,10,3,0,0,0,6,0,0,0,0,0,0,1,0,...,0
107,私立,一般大學,1020,南華大學,學士班(日間),女,2329,103,19,9,17,29,13,2,1,0,4,0,2,3,1,...,3
107,私立,一般大學,1020,南華大學,學士班(進修),女,139,12,2,3,0,1,6,0,0,0,0,0,0,0,0,...,0
107,私立,一般大學,1020,南華大學,碩士班(日間),女,373,101,4,8,2,1,53,3,9,0,2,9,0,5,1,...,4
107,私立,一般大學,1020,南華大學,碩士在職專班,女,233,55,7,2,0,0,39,0,1,0,0,3,0,2,1,...,0
107,私立,一般大學,1020,南華大學,博士班,女,21,3,0,0,0,0,0,0,2,0,0,0,0,0,1,...,0
107,私立,一般大學,1021,真理大學,學士班(日間),男,2834,100,2,46,1,21,6,0,0,14,6,0,3,0,1,...,0
107,私立,一般大學,1021,真理大學,學士班(進修),男,123,7,0,5,0,0,0,0,0,1,0,0,0,1,0,...,0
107,私立,一般大學,1021,真理大學,碩士班(日間),男,84,6,0,2,1,0,1,0,0,0,1,1,0,0,0,...,0
107,私立,一般大學,1021,真理大學,碩士在職專班,男,10,6,0,3,0,0,1,0,0,0,0,2,0,0,0,...,0
107,私立,一般大學,1021,真理大學,學士班(日間),女,2996,85,7,36,1,21,2,2,1,0,10,0,5,0,0,...,0
107,私立,一般大學,1021,真理大學,學士班(進修),女,95,8,2,3,0,1,0,1,0,0,1,0,0,0,0,...,0
107,私立,一般大學,1021,真理大學,碩士班(日間),女,51,12,0,6,0,1,1,0,1,0,1,2,0,0,0,...,0
107,私立,一般大學,1021,真理大學,碩士在職專班,女,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,...,0
107,私立,一般大學,1022,大同大學,學士班(日間),男,2226,95,8,3,8,30,13,0,0,7,8,0,1,1,1,...,15
107,私立,一般大學,1022,大同大學,碩士班(日間),男,264,29,3,1,1,1,4,0,0,10,1,6,0,1,0,...,1
107,私立,一般大學,1022,大同大學,碩士在職專班,男,178,55,2,2,1,0,41,0,2,0,0,2,0,1,0,...,4
107,私立,一般大學,1022,大同大學,博士班,男,66,18,0,0,0,0,10,0,1,4,0,1,0,0,0,...,2
107,私立,一般大學,1022,大同大學,學士班(日間),女,1463,42,8,3,0,13,6,1,0,0,2,0,3,1,1,...,4
107,私立,一般大學,1022,大同大學,碩士班(日間),女,89,4,1,0,0,0,1,0,0,0,0,2,0,0,0,...,0
107,私立,一般大學,1022,大同大學,碩士在職專班,女,54,11,0,0,0,0,6,0,2,0,0,0,0,1,0,...,2
107,私立,一般大學,1022,大同大學,博士班,女,50,9,2,0,0,0,4,0,1,0,0,2,0,0,0,...,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,五專,男,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,...,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),男,7178,408,17,42,7,64,136,0,0,78,23,0,6,0,15,...,20
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),男,2665,417,20,55,6,9,217,0,0,94,6,0,0,0,6,...,4
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),男,474,90,4,13,0,4,36,0,0,13,3,4,1,1,0,...,11
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,男,192,74,2,8,0,0,56,0,0,1,2,2,0,0,1,...,2
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,男,83,18,0,3,0,0,9,0,0,3,0,1,0,0,0,...,2
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,五專,女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),女,5714,221,17,37,7,31,85,3,1,0,17,0,6,1,3,...,13
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),女,1680,258,15,68,0,2,151,5,3,1,7,0,0,0,3,...,3
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),女,356,71,3,13,0,0,28,2,3,0,1,2,1,1,1,...,16
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,女,198,42,4,4,0,0,25,3,0,0,0,6,0,0,0,...,0
107,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,女,16,3,0,2,0,0,1,0,0,0,0,0,0,0,0,...,0
107,私立,技專校院,1024,崑山科技大學,學士班(日間),男,4613,659,10,28,180,99,139,0,0,160,9,0,3,0,0,...,31
107,私立,技專校院,1024,崑山科技大學,學士班(進修),男,2245,457,6,4,4,10,49,0,0,29,0,0,1,10,0,...,344
107,私立,技專校院,1024,崑山科技大學,碩士班(日間),男,230,96,4,4,21,13,36,0,1,10,1,4,0,0,0,...,2
107,私立,技專校院,1024,崑山科技大學,碩士在職專班,男,121,17,0,0,0,0,8,0,0,0,0,1,0,0,0,...,8
107,私立,技專校院,1024,崑山科技大學,博士班,男,27,6,0,0,2,0,4,0,0,0,0,0,0,0,0,...,0
107,私立,技專校院,1024,崑山科技大學,學士班(日間),女,3182,266,10,22,81,61,57,1,1,0,10,0,5,0,0,...,18
107,私立,技專校院,1024,崑山科技大學,學士班(進修),女,1078,188,4,3,0,6,27,2,0,1,2,0,0,7,0,...,136
107,私立,技專校院,1024,崑山科技大學,碩士班(日間),女,123,23,1,4,4,1,11,0,0,0,0,2,0,0,0,...,0
107,私立,技專校院,1024,崑山科技大學,碩士在職專班,女,49,6,0,0,0,0,2,0,0,0,0,0,0,0,0,...,4
107,私立,技專校院,1024,崑山科技大學,博士班,女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,0
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),男,4622,417,14,19,1,9,6,0,0,20,3,0,0,0,0,...,345
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),男,1260,474,4,11,0,1,17,0,0,20,0,0,0,0,0,...,421
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),男,94,43,1,0,0,0,2,0,0,3,0,0,0,0,0,...,37
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,男,99,43,0,0,0,0,2,0,0,0,0,0,0,0,0,...,41
107,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),女,6493,308,17,18,1,13,6,1,0,0,3,0,2,0,0,...,247
