學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
111,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,學士班(日間),馬來西亞,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,學士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,學士班(日間),大陸地區,大陸地區,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
111,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,碩士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,02112012,媒體傳達設計學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
111,私立,一般大學,1017,實踐大學,02112039,資訊模擬與設計學系,學士班(日間),香港,港澳,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0
111,私立,一般大學,1017,實踐大學,02112039,資訊模擬與設計學系,學士班(日間),澳門,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
111,私立,一般大學,1017,實踐大學,02122009,時尚設計學系,學士班(日間),印度尼西亞共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02122009,時尚設計學系,學士班(日間),馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02122009,時尚設計學系,學士班(日間),香港,港澳,12,1,11,0,0,0,0,0,0,12,1,11,0,0,0
111,私立,一般大學,1017,實踐大學,02122009,時尚設計學系,學士班(日間),澳門,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
111,私立,一般大學,1017,實踐大學,02122009,時尚設計學系,學士班(日間),大陸地區,大陸地區,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2
111,私立,一般大學,1017,實踐大學,02123014,工業產品設計學系,學士班(日間),大陸地區,大陸地區,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
111,私立,一般大學,1017,實踐大學,02123014,工業產品設計學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
111,私立,一般大學,1017,實踐大學,02125051,服裝設計學系,學士班(日間),印度尼西亞共和國,東協,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02125051,服裝設計學系,學士班(日間),馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02125051,服裝設計學系,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02125051,服裝設計學系,學士班(日間),大陸地區,大陸地區,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2
111,私立,一般大學,1017,實踐大學,02125053,服飾設計與經營學系,學士班(日間),印度尼西亞共和國,東協,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02125053,服飾設計與經營學系,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02125053,服飾設計與經營學系,學士班(日間),馬來西亞,東協,4,0,4,1,0,1,3,0,3,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02125053,服飾設計與經營學系,學士班(日間),香港,港澳,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0
111,私立,一般大學,1017,實踐大學,02125053,服飾設計與經營學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1017,實踐大學,02151001,音樂學系,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02151001,音樂學系,學士班(日間),馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02151001,音樂學系,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,02151001,音樂學系,碩士班(日間),馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02151001,音樂學系,碩士班(日間),澳門,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,私立,一般大學,1017,實踐大學,02311004,應用外語學系,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,02311004,應用外語學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1017,實踐大學,02311006,應用日文學系,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,02311006,應用日文學系,學士班(日間),香港,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
111,私立,一般大學,1017,實踐大學,04111019,會計學系,學士班(日間),大陸地區,大陸地區,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1
111,私立,一般大學,1017,實踐大學,04131021,企業管理學系,學士班(日間),印度尼西亞共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131021,企業管理學系,學士班(日間),日本,其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131021,企業管理學系,學士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131021,企業管理學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1017,實踐大學,04131021,企業管理學系,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131022,國際企業管理學系,學士班(日間),印度尼西亞共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語學士學位學程,學士班(日間),日本,其他亞洲地區,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語學士學位學程,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語學士學位學程,學士班(日間),菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語學士學位學程,學士班(日間),德意志聯邦共和國,歐洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語學士學位學程,學士班(日間),美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語學士學位學程,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語碩士學位學程,碩士班(日間),印度尼西亞共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語碩士學位學程,碩士班(日間),西班牙王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04131023,國際企業英語碩士學位學程,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04141026,國際貿易學系,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04141028,國際經營與貿易學系,學士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04141028,國際經營與貿易學系,學士班(日間),日本,其他亞洲地區,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04141028,國際經營與貿易學系,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04143035,行銷管理學系,學士班(日間),日本,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,04199036,管理學院創意產業博士班,博士班,大陸地區,大陸地區,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
111,私立,一般大學,1017,實踐大學,05191043,食品營養與保健生技學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1017,實踐大學,06131037,資訊科技與管理學系,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,06131037,資訊科技與管理學系,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,06131040,資訊科技與通訊學系,學士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,一般大學,1017,實踐大學,07311041,建築設計學系,學士班(日間),香港,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
111,私立,一般大學,1017,實踐大學,07311041,建築設計學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1017,實踐大學,07311041,建築設計學系,碩士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,09221045,家庭研究與兒童發展學系,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,09221045,家庭研究與兒童發展學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1017,實踐大學,09231044,社會工作學系,學士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,09231044,社會工作學系,學士班(日間),澳門,港澳,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0
111,私立,一般大學,1017,實踐大學,10131046,餐飲管理學系,學士班(日間),馬來西亞,東協,8,2,6,2,0,2,6,2,4,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,10131046,餐飲管理學系,學士班(日間),越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1017,實踐大學,10131046,餐飲管理學系,學士班(日間),澳門,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
111,私立,一般大學,1017,實踐大學,10131046,餐飲管理學系餐飲產業創新碩士班,碩士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,私立,一般大學,1017,實踐大學,10151047,觀光管理學系,學士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1017,實踐大學,10151047,觀光管理學系,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系,學士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系,學士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系,學士班(日間),大陸地區,大陸地區,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
111,私立,技專校院,1018,朝陽科技大學,02112003,視覺傳達設計系_香港二技專班,學士班(日間),香港,港澳,8,4,4,0,0,0,0,0,0,8,4,4,0,0,0
111,私立,技專校院,1018,朝陽科技大學,02122028,建築系建築及都市設計博士班,博士班,大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,技專校院,1018,朝陽科技大學,02123004,工業設計系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
111,私立,技專校院,1018,朝陽科技大學,02123004,工業設計系_香港二技專班,學士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,02311001,應用英語系,學士班(日間),越南社會主義共和國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,02311001,應用英語系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,技專校院,1018,朝陽科技大學,02311001,應用英語系碩士班,碩士班(日間),印度尼西亞共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系,學士班(日間),馬來西亞,東協,11,3,8,11,3,8,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系,學士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系,學士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系,學士班(日間),大陸地區,大陸地區,9,2,7,0,0,0,0,0,0,0,0,0,9,2,7
111,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系_香港二技專班,學士班(日間),香港,港澳,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04123011,保險金融管理系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系,學士班(日間),印度尼西亞共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系,學士班(日間),馬來西亞,東協,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系,學士班(日間),越南社會主義共和國,東協,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系,學士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系台灣產業策略發展博士班,博士班,印度尼西亞共和國,東協,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系碩士班,碩士班(日間),印度尼西亞共和國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系碩士班,碩士班(日間),蒙古國,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04132012,行銷與流通管理系,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04132012,行銷與流通管理系,學士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04132012,行銷與流通管理系,學士班(日間),越南社會主義共和國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,04132012,行銷與流通管理系_香港二技專班,學士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,05121017,應用化學系生化科技博士班,博士班,印度尼西亞共和國,東協,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,05121017,應用化學系生化科技博士班,博士班,尼泊爾聯邦民主共和國,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,05311017,應用化學系,學士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,05311017,應用化學系_國際學生產學合作專班,學士班(日間),越南社會主義共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06111023,資訊與通訊系,學士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),印度尼西亞共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),菲律賓共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),香港,港澳,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),澳門,港澳,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),蒙古國,其他亞洲地區,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系博士班,博士班,印度,南亞,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系博士班,博士班,越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,07141020,資訊工程系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
111,私立,技專校院,1018,朝陽科技大學,07311028,建築系,學士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,07311028,建築系,學士班(日間),馬來西亞,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,07311028,建築系,學士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,07311028,建築系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,技專校院,1018,朝陽科技大學,07311028,建築系建築及都市設計碩士班,碩士班(日間),寮人民民主共和國(寮國),東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,07311028,建築系建築及都市設計碩士班,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,技專校院,1018,朝陽科技大學,09221035,幼兒保育系,學士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,09221035,幼兒保育系,學士班(日間),馬來西亞,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,09231034,社會工作系碩士班,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,學士班(日間),馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,學士班(日間),越南社會主義共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,學士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系_香港二技專班,學士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系_國際學生產學合作專班,學士班(日間),越南社會主義共和國,東協,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系碩士班,碩士班(日間),馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系碩士班,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1019,高雄醫學大學,03131002,心理學系,學士班(日間),馬來西亞,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1019,高雄醫學大學,03131002,心理學系,學士班(日間),新加坡共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
