學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
113,公立,一般大學,0001,國立政治大學,學士班(日間),蒙古國,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),德意志聯邦共和國,歐洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),緬甸,東協,32,4,28,0,0,0,32,4,28,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),澳門,港澳,59,23,36,0,0,0,0,0,0,59,23,36,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),土耳其共和國,其他亞洲地區,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),巴拉圭,中南美洲,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),史瓦帝尼王國,非洲,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),瓜地馬拉共和國,中南美洲,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),希臘共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),貝里斯,中南美洲,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),奈及利亞聯邦共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),帛琉共和國,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),法國,歐洲,12,3,9,12,3,9,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),科索沃共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),美國,北美洲,51,31,20,48,28,20,3,3,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),哥倫比亞共和國,中南美洲,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),泰國,東協,31,11,20,28,11,17,3,0,3,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),海地共和國,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),紐西蘭,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),捷克共和國,歐洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),斯洛維尼亞共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),智利,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),越南社會主義共和國,東協,26,12,14,22,9,13,4,3,1,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),塞爾維亞共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,碩士班(日間),蒲隆地共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
