學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
111,1,私立,一般大學,1022,大同大學,碩士在職專班,男,114,12,1,1,0,0,0,0,0,0,11,0,0,2,9,0
111,1,私立,一般大學,1022,大同大學,博士班,男,62,5,1,0,0,0,0,0,1,0,4,0,0,1,3,0
111,1,私立,一般大學,1022,大同大學,學士班(日間),女,1249,43,24,22,0,0,0,1,1,0,19,7,0,3,9,0
111,1,私立,一般大學,1022,大同大學,碩士班(日間),女,83,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,1,私立,一般大學,1022,大同大學,碩士在職專班,女,35,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0
111,1,私立,一般大學,1022,大同大學,博士班,女,33,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,五專,男,361,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),男,6801,275,154,141,0,0,2,1,9,1,121,15,0,45,61,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),男,1773,163,39,28,0,0,0,0,11,0,124,2,0,63,59,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),男,424,24,2,2,0,0,0,0,0,0,22,7,0,6,8,1
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,男,160,14,1,0,0,0,0,1,0,0,13,2,0,8,3,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,男,53,10,0,0,0,0,0,0,0,0,10,2,0,6,2,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,五專,女,53,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),女,4917,180,111,101,0,0,3,2,5,0,69,9,0,26,34,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),女,1060,103,29,19,0,0,0,3,7,0,74,1,0,35,38,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士班(日間),女,317,23,2,1,0,0,0,0,1,0,21,5,0,5,11,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,碩士在職專班,女,161,7,0,0,0,0,0,0,0,0,7,0,0,2,5,0
111,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,博士班,女,26,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,1,私立,技專校院,1024,崑山科技大學,二專(日間),男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1024,崑山科技大學,二專(進修),男,1,6,0,0,0,0,0,0,0,0,6,0,0,0,6,0
111,1,私立,技專校院,1024,崑山科技大學,學士班(日間),男,3797,516,145,113,0,0,0,2,20,10,371,6,0,45,320,0
111,1,私立,技專校院,1024,崑山科技大學,學士班(進修),男,1613,234,88,81,0,0,1,1,5,0,146,2,0,4,140,0
111,1,私立,技專校院,1024,崑山科技大學,碩士班(日間),男,192,42,3,0,0,0,0,0,3,0,39,1,0,1,37,0
111,1,私立,技專校院,1024,崑山科技大學,碩士在職專班,男,114,9,1,0,0,0,0,0,1,0,8,1,0,1,6,0
111,1,私立,技專校院,1024,崑山科技大學,博士班,男,24,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,1,私立,技專校院,1024,崑山科技大學,二專(日間),女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1024,崑山科技大學,二專(進修),女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1024,崑山科技大學,學士班(日間),女,2556,239,91,71,0,0,1,1,7,11,148,2,0,23,123,0
111,1,私立,技專校院,1024,崑山科技大學,學士班(進修),女,788,109,42,32,0,2,1,3,3,1,67,0,0,0,67,0
111,1,私立,技專校院,1024,崑山科技大學,碩士班(日間),女,115,18,1,0,0,0,0,0,1,0,17,1,0,1,15,0
111,1,私立,技專校院,1024,崑山科技大學,碩士在職專班,女,58,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
111,1,私立,技專校院,1024,崑山科技大學,博士班,女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,五專,男,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),男,3516,140,72,59,0,0,0,3,4,6,68,7,1,21,39,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),男,682,116,41,33,0,0,0,0,5,3,75,0,0,19,56,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),男,71,7,1,0,0,0,0,0,1,0,6,2,0,0,4,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,男,84,10,0,0,0,0,0,0,0,0,10,0,0,3,7,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,五專,女,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),女,4912,171,120,103,0,0,0,4,4,9,51,8,0,9,34,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),女,1038,74,22,14,0,0,0,1,4,3,52,0,0,16,36,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士班(日間),女,93,9,2,0,0,0,0,0,1,1,7,0,0,0,7,0
111,1,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,碩士在職專班,女,108,7,0,0,0,0,0,0,0,0,7,0,0,1,6,0
111,1,私立,技專校院,1026,樹德科技大學,二專(進修),男,157,21,7,6,0,0,0,0,1,0,14,1,0,10,3,0
111,1,私立,技專校院,1026,樹德科技大學,學士班(日間),男,2892,185,68,62,0,0,0,5,1,0,117,37,0,32,48,0
111,1,私立,技專校院,1026,樹德科技大學,學士班(進修),男,857,79,33,27,0,0,0,4,2,0,46,5,0,21,20,0
111,1,私立,技專校院,1026,樹德科技大學,碩士班(日間),男,87,3,0,0,0,0,0,0,0,0,3,1,0,1,1,0
111,1,私立,技專校院,1026,樹德科技大學,碩士在職專班,男,145,7,1,0,0,0,0,0,1,0,6,1,0,1,4,0
111,1,私立,技專校院,1026,樹德科技大學,博士班,男,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1026,樹德科技大學,二專(進修),女,151,18,6,4,0,0,0,2,0,0,12,1,0,5,6,0
111,1,私立,技專校院,1026,樹德科技大學,學士班(日間),女,3740,163,81,66,0,0,2,8,5,0,82,10,0,26,46,0
111,1,私立,技專校院,1026,樹德科技大學,學士班(進修),女,745,57,28,25,0,0,0,3,0,0,29,5,0,13,11,0
111,1,私立,技專校院,1026,樹德科技大學,碩士班(日間),女,146,10,3,0,0,0,1,2,0,0,7,1,0,0,6,0
111,1,私立,技專校院,1026,樹德科技大學,碩士在職專班,女,178,8,1,0,0,0,0,1,0,0,7,3,0,1,3,0
111,1,私立,技專校院,1026,樹德科技大學,博士班,女,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),男,1041,40,25,23,0,0,1,0,0,1,15,0,0,3,12,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),男,119,7,1,1,0,0,0,0,0,0,6,0,0,1,5,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,男,48,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),女,1517,64,47,45,0,0,0,0,0,2,17,0,0,5,12,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士班(日間),女,264,14,5,3,0,0,0,0,0,2,9,1,0,2,6,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,碩士在職專班,女,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,一般大學,1027,慈濟學校財團法人慈濟大學,博士班,女,49,5,1,0,0,0,0,0,0,1,4,0,0,1,3,0
111,1,私立,一般大學,1028,臺北醫學大學,學士班(日間),男,1909,80,39,39,0,0,0,0,0,0,41,1,0,2,38,0
111,1,私立,一般大學,1028,臺北醫學大學,碩士班(日間),男,228,14,2,0,0,0,0,0,2,0,12,1,0,1,10,0
111,1,私立,一般大學,1028,臺北醫學大學,碩士在職專班,男,92,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
111,1,私立,一般大學,1028,臺北醫學大學,博士班,男,324,5,0,0,0,0,0,0,0,0,5,0,0,2,3,0
111,1,私立,一般大學,1028,臺北醫學大學,學士班(日間),女,2634,86,46,44,0,0,0,0,2,0,40,0,0,3,37,0
111,1,私立,一般大學,1028,臺北醫學大學,碩士班(日間),女,471,11,1,1,0,0,0,0,0,0,10,2,0,2,6,0
111,1,私立,一般大學,1028,臺北醫學大學,碩士在職專班,女,208,5,0,0,0,0,0,0,0,0,5,1,0,0,4,0
111,1,私立,一般大學,1028,臺北醫學大學,博士班,女,288,5,2,1,0,0,0,0,1,0,3,0,0,0,3,0
111,1,私立,一般大學,1029,中山醫學大學,學士班(日間),男,2125,98,38,38,0,0,0,0,0,0,60,2,0,2,56,0
111,1,私立,一般大學,1029,中山醫學大學,學士班(進修),男,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,一般大學,1029,中山醫學大學,碩士班(日間),男,177,11,2,2,0,0,0,0,0,0,9,2,0,2,5,0
111,1,私立,一般大學,1029,中山醫學大學,碩士在職專班,男,30,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
111,1,私立,一般大學,1029,中山醫學大學,博士班,男,106,5,1,0,0,0,0,0,1,0,4,1,0,0,3,0
111,1,私立,一般大學,1029,中山醫學大學,學士班(日間),女,3858,137,50,49,0,0,0,0,1,0,87,2,0,6,79,0
111,1,私立,一般大學,1029,中山醫學大學,學士班(進修),女,73,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,一般大學,1029,中山醫學大學,碩士班(日間),女,360,21,2,2,0,0,0,0,0,0,19,3,0,0,16,0
111,1,私立,一般大學,1029,中山醫學大學,碩士在職專班,女,138,6,1,1,0,0,0,0,0,0,5,0,0,0,5,0
111,1,私立,一般大學,1029,中山醫學大學,博士班,女,75,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1030,龍華科技大學,五專,男,742,23,17,17,0,0,0,0,0,0,6,0,0,3,3,0
111,1,私立,技專校院,1030,龍華科技大學,學士班(日間),男,5158,275,105,99,0,0,1,0,4,1,170,35,3,68,63,1
111,1,私立,技專校院,1030,龍華科技大學,學士班(進修),男,2200,379,217,204,0,0,0,2,10,1,162,24,0,69,69,0
111,1,私立,技專校院,1030,龍華科技大學,碩士班(日間),男,243,24,2,0,0,0,1,0,1,0,22,8,0,6,8,0
111,1,私立,技專校院,1030,龍華科技大學,碩士在職專班,男,91,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1030,龍華科技大學,五專,女,81,4,1,1,0,0,0,0,0,0,3,1,0,0,2,0
111,1,私立,技專校院,1030,龍華科技大學,學士班(日間),女,2407,122,56,47,1,0,1,1,3,3,66,13,0,32,21,0
111,1,私立,技專校院,1030,龍華科技大學,學士班(進修),女,651,115,78,75,0,0,0,1,2,0,37,5,0,17,15,0
111,1,私立,技專校院,1030,龍華科技大學,碩士班(日間),女,116,11,5,3,0,0,0,0,2,0,6,1,0,3,2,0
111,1,私立,技專校院,1030,龍華科技大學,碩士在職專班,女,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1031,輔英科技大學,五專,男,328,27,21,20,0,0,0,0,1,0,6,0,0,2,4,0
111,1,私立,技專校院,1031,輔英科技大學,學士班(日間),男,1510,141,49,32,0,0,2,6,8,1,92,16,0,31,45,0
111,1,私立,技專校院,1031,輔英科技大學,學士班(進修),男,528,102,75,68,0,0,1,1,5,0,27,1,0,15,11,0
111,1,私立,技專校院,1031,輔英科技大學,碩士班(日間),男,31,9,2,0,0,0,0,1,1,0,7,0,0,1,6,0
111,1,私立,技專校院,1031,輔英科技大學,碩士在職專班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1031,輔英科技大學,五專,女,2324,72,56,52,0,0,1,0,3,0,16,2,0,2,12,0
111,1,私立,技專校院,1031,輔英科技大學,學士班(日間),女,3335,165,60,50,0,0,0,4,4,2,105,11,0,37,57,0
111,1,私立,技專校院,1031,輔英科技大學,學士班(進修),女,840,90,55,48,0,0,0,0,6,1,35,0,0,15,20,0
111,1,私立,技專校院,1031,輔英科技大學,碩士班(日間),女,123,24,8,5,0,1,0,0,2,0,16,0,0,5,11,0
111,1,私立,技專校院,1031,輔英科技大學,碩士在職專班,女,77,6,2,1,0,0,0,0,1,0,4,1,0,2,1,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(日間),男,21,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),男,135,28,12,9,0,0,0,0,3,0,16,0,0,3,13,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),男,3932,244,82,62,0,0,0,5,3,12,162,14,0,74,74,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),男,1904,150,44,23,0,0,0,0,21,0,106,3,0,57,46,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),男,197,12,2,1,0,0,0,1,0,0,10,0,0,4,6,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,男,199,19,2,0,0,0,0,0,2,0,17,0,0,2,15,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),女,72,14,5,4,0,0,0,0,1,0,9,0,0,2,7,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),女,2630,171,74,63,0,0,2,2,1,6,97,2,0,63,32,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),女,1213,80,28,11,0,0,1,0,16,0,52,1,0,22,29,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),女,146,7,0,0,0,0,0,0,0,0,7,1,0,3,3,0
111,1,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士在職專班,女,105,8,1,0,0,0,0,1,0,0,7,0,0,0,7,0
111,1,私立,一般大學,1033,長榮大學,學士班(日間),男,2894,160,85,81,0,0,0,0,4,0,75,7,0,24,44,0
111,1,私立,一般大學,1033,長榮大學,學士班(進修),男,194,25,17,16,0,0,0,1,0,0,8,2,0,2,4,0
111,1,私立,一般大學,1033,長榮大學,碩士班(日間),男,98,16,1,1,0,0,0,0,0,0,15,2,0,2,11,0
111,1,私立,一般大學,1033,長榮大學,碩士在職專班,男,56,4,2,1,0,0,0,0,1,0,2,0,0,2,0,0
111,1,私立,一般大學,1033,長榮大學,博士班,男,36,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111,1,私立,一般大學,1033,長榮大學,學士班(日間),女,3239,135,83,82,0,0,1,0,0,0,52,1,0,8,43,0
111,1,私立,一般大學,1033,長榮大學,學士班(進修),女,66,16,11,9,0,0,0,0,2,0,5,0,0,3,2,0
111,1,私立,一般大學,1033,長榮大學,碩士班(日間),女,146,11,4,3,0,0,1,0,0,0,7,5,0,0,2,0
111,1,私立,一般大學,1033,長榮大學,碩士在職專班,女,40,4,2,2,0,0,0,0,0,0,2,1,0,0,1,0
111,1,私立,一般大學,1033,長榮大學,博士班,女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1034,弘光科技大學,二專(日間),男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1034,弘光科技大學,二專(進修),男,14,4,0,0,0,0,0,0,0,0,4,1,0,3,0,0
111,1,私立,技專校院,1034,弘光科技大學,五專,男,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1034,弘光科技大學,學士班(日間),男,2511,133,58,51,0,0,0,5,2,0,75,10,0,33,32,0
111,1,私立,技專校院,1034,弘光科技大學,學士班(進修),男,1429,158,39,32,0,1,0,3,3,0,119,16,0,70,33,0
111,1,私立,技專校院,1034,弘光科技大學,碩士班(日間),男,48,7,0,0,0,0,0,0,0,0,7,2,0,2,3,0
111,1,私立,技專校院,1034,弘光科技大學,碩士在職專班,男,32,5,0,0,0,0,0,0,0,0,5,1,0,0,4,0
111,1,私立,技專校院,1034,弘光科技大學,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1034,弘光科技大學,二專(日間),女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1034,弘光科技大學,二專(進修),女,108,29,2,1,0,0,0,0,1,0,27,1,0,11,15,0
111,1,私立,技專校院,1034,弘光科技大學,五專,女,235,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1034,弘光科技大學,學士班(日間),女,5171,178,83,73,0,0,0,6,4,0,95,8,0,37,50,0
111,1,私立,技專校院,1034,弘光科技大學,學士班(進修),女,2295,176,43,34,0,0,1,4,4,0,133,7,0,51,75,0
111,1,私立,技專校院,1034,弘光科技大學,碩士班(日間),女,136,14,1,0,0,0,0,0,1,0,13,2,0,3,8,0
111,1,私立,技專校院,1034,弘光科技大學,碩士在職專班,女,70,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,1,私立,技專校院,1034,弘光科技大學,博士班,女,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,一般大學,1035,中國醫藥大學,學士班(日間),男,2677,53,27,25,0,0,0,1,0,1,26,3,0,0,23,0
111,1,私立,一般大學,1035,中國醫藥大學,碩士班(日間),男,183,15,5,4,0,0,0,0,1,0,10,0,0,0,10,0
111,1,私立,一般大學,1035,中國醫藥大學,碩士在職專班,男,18,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,1,私立,一般大學,1035,中國醫藥大學,博士班,男,230,12,4,1,0,1,0,0,0,2,8,0,0,0,8,0
111,1,私立,一般大學,1035,中國醫藥大學,學士班(日間),女,3627,85,58,57,0,0,0,0,1,0,27,1,0,0,26,0
111,1,私立,一般大學,1035,中國醫藥大學,碩士班(日間),女,318,19,2,1,0,0,0,0,0,1,17,1,0,0,16,0
111,1,私立,一般大學,1035,中國醫藥大學,碩士在職專班,女,65,3,1,0,0,0,0,0,1,0,2,0,0,0,2,0
111,1,私立,一般大學,1035,中國醫藥大學,博士班,女,182,8,1,0,0,0,1,0,0,0,7,1,0,2,4,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),男,3834,250,73,68,0,0,2,2,1,0,177,34,0,67,76,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),男,2318,182,14,11,0,0,0,1,2,0,168,14,1,47,106,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),男,205,24,9,4,0,0,0,5,0,0,15,1,0,3,11,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,男,20,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),女,2081,113,47,33,1,0,2,9,0,2,66,8,0,33,25,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),女,1476,125,19,18,0,0,0,0,1,0,106,11,3,24,68,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),女,142,10,3,2,1,0,0,0,0,0,7,2,0,5,0,0
111,1,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),男,493,49,10,7,0,0,0,0,3,0,39,14,0,15,10,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,男,257,12,7,7,0,0,0,0,0,0,5,2,0,2,1,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),男,5236,344,187,130,0,0,2,1,8,46,157,22,3,37,95,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),男,4111,233,77,66,0,0,0,4,6,1,156,59,3,69,25,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),男,208,16,2,1,0,0,0,0,1,0,14,2,0,2,10,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,男,137,14,1,1,0,0,0,0,0,0,13,2,0,5,6,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,男,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),女,334,28,8,6,0,0,0,0,2,0,20,8,0,7,5,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,女,83,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),女,2865,192,110,72,0,0,5,5,2,26,82,4,0,16,62,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),女,2792,141,39,31,0,0,0,1,5,2,102,19,6,47,30,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),女,169,10,3,0,0,0,0,1,2,0,7,1,0,1,5,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,女,68,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),男,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),男,2929,183,79,73,0,0,2,2,2,0,104,13,15,41,35,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),男,1478,182,26,20,0,0,0,5,1,0,156,35,0,68,52,1
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),男,77,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,男,73,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),女,2383,160,69,51,0,0,1,11,6,0,91,4,19,33,35,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),女,1134,96,10,5,0,0,0,1,4,0,86,11,0,46,29,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),女,70,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,女,73,3,1,1,0,0,0,0,0,0,2,0,0,0,2,0
111,1,私立,一般大學,1039,玄奘大學,學士班(日間),男,561,38,20,15,0,0,0,1,4,0,18,8,0,10,0,0
111,1,私立,一般大學,1039,玄奘大學,學士班(進修),男,5,3,1,0,0,0,0,0,1,0,2,0,0,2,0,0
111,1,私立,一般大學,1039,玄奘大學,碩士班(日間),男,92,11,6,1,0,0,0,2,3,0,5,1,0,3,1,0
111,1,私立,一般大學,1039,玄奘大學,碩士在職專班,男,44,4,1,0,0,0,0,0,0,1,3,0,0,2,1,0
111,1,私立,一般大學,1039,玄奘大學,博士班,男,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,1,私立,一般大學,1039,玄奘大學,學士班(日間),女,815,53,29,26,0,0,0,1,1,1,24,5,0,19,0,0
111,1,私立,一般大學,1039,玄奘大學,學士班(進修),女,14,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,私立,一般大學,1039,玄奘大學,碩士班(日間),女,169,20,11,2,0,0,1,1,6,1,9,3,0,6,0,0
111,1,私立,一般大學,1039,玄奘大學,碩士在職專班,女,105,7,4,1,0,0,0,0,3,0,3,2,0,1,0,0
111,1,私立,一般大學,1039,玄奘大學,博士班,女,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,1,私立,技專校院,1040,建國科技大學,二專(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,私立,技專校院,1040,建國科技大學,二專(進修),男,30,6,1,1,0,0,0,0,0,0,5,0,0,2,3,0
