學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
112,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系博士班,博士班,47,40,7,52.81
112,公立,技專校院,0022,國立臺灣科技大學,07112028,材料科學與工程系碩士班,碩士班(日間),15,9,6,6.55
112,公立,技專校院,0022,國立臺灣科技大學,07132044,能源永續科技研究所,碩士班(日間),1,0,1,1.82
112,公立,技專校院,0022,國立臺灣科技大學,07132044,能源永續科技研究所,博士班,1,1,0,10.00
112,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系,學士班(日間),28,26,2,4.47
112,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系_人工智慧視覺技術產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系_工業4.0科技產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系_電力電子產業研發碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系博士班,博士班,21,19,2,29.17
112,公立,技專校院,0022,國立臺灣科技大學,07141017,電機工程系碩士班,碩士班(日間),41,34,7,9.56
112,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系,學士班(日間),31,28,3,6.15
112,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系_電力電子產業研發碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系博士班,博士班,39,36,3,44.83
112,公立,技專校院,0022,國立臺灣科技大學,07141018,電子工程系碩士班,碩士班(日間),29,21,8,5.66
112,公立,技專校院,0022,國立臺灣科技大學,07141019,光電工程研究所,碩士班(日間),1,1,0,2.56
112,公立,技專校院,0022,國立臺灣科技大學,07141019,光電工程研究所,博士班,6,3,3,54.55
112,公立,技專校院,0022,國立臺灣科技大學,07141021,電資學士班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07141022,色彩與照明科技研究所,碩士班(日間),5,0,5,10.87
112,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系,學士班(日間),16,16,0,2.84
112,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系_工業4.0科技產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系博士班,博士班,59,48,11,65.56
112,公立,技專校院,0022,國立臺灣科技大學,07151023,機械工程系碩士班,碩士班(日間),28,25,3,6.18
112,公立,技專校院,0022,國立臺灣科技大學,07151024,自動化及控制研究所,碩士班(日間),7,7,0,10.00
112,公立,技專校院,0022,國立臺灣科技大學,07151024,自動化及控制研究所,博士班,10,10,0,62.50
112,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系,學士班(日間),13,9,4,4.78
112,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系_大數據分析及資訊安全產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系_工業4.0科技產業碩士專班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系博士班,博士班,40,20,20,63.49
112,公立,技專校院,0022,國立臺灣科技大學,07191012,工業管理系碩士班,碩士班(日間),53,33,20,34.19
112,公立,技專校院,0022,國立臺灣科技大學,07191042,智慧製造科技研究所,碩士班(日間),1,1,0,1.75
112,公立,技專校院,0022,國立臺灣科技大學,07191042,智慧製造科技研究所,博士班,0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07194040,工程學院_先進科技全英語外國學生專班,學士班(日間),47,36,11,100.00
112,公立,技專校院,0022,國立臺灣科技大學,07194040,先進科技全英語學士學位學程,學士班(日間),2,1,1,100.00
112,公立,技專校院,0022,國立臺灣科技大學,07194041,全球發展工程學士學位學程,學士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07199033,工程學院_先進科技全英語外國學生專班,學士班(日間),43,29,14,100.00
112,公立,技專校院,0022,國立臺灣科技大學,07199046,工程學士班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系,學士班(日間),27,17,10,8.94
112,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系博士班,博士班,11,6,5,23.40
112,公立,技專校院,0022,國立臺灣科技大學,07311038,建築系碩士班,碩士班(日間),27,11,16,21.60
112,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系,學士班(日間),18,14,4,4.96
112,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系博士班,博士班,37,30,7,62.71
112,公立,技專校院,0022,國立臺灣科技大學,07321025,營建工程系碩士班,碩士班(日間),48,36,12,18.90
112,公立,技專校院,0022,國立臺灣科技大學,09171034,醫學工程研究所,碩士班(日間),5,1,4,8.77
112,公立,技專校院,0022,國立臺灣科技大學,99999015,應用科技學士學位學程,學士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,99999036,不分系學士班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0022,國立臺灣科技大學,99999036,不分系學士班_不分系學士專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,碩士班(日間),2,0,2,13.33
112,公立,技專校院,0023,國立雲林科技大學,01118001,技術及職業教育研究所,博士班,13,7,6,19.40
112,公立,技專校院,0023,國立雲林科技大學,02111013,數位媒體設計系碩士班,碩士班(日間),3,3,0,3.57
112,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系,學士班(日間),23,7,16,11.17
112,公立,技專校院,0023,國立雲林科技大學,02112011,視覺傳達設計系碩士班,碩士班(日間),5,2,3,8.20
112,公立,技專校院,0023,國立雲林科技大學,02112013,數位媒體設計系,學士班(日間),33,14,19,13.25
112,公立,技專校院,0023,國立雲林科技大學,02122007,設計學研究所,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,02122007,設計學研究所,博士班,14,10,4,13.46
112,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系,學士班(日間),15,3,12,7.58
112,公立,技專校院,0023,國立雲林科技大學,02122009,創意生活設計系碩士班,碩士班(日間),2,1,1,3.39
112,公立,技專校院,0023,國立雲林科技大學,02122067,跨域整合設計學士學位學程,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,02122067,跨域整合設計學士學位學程_設計技優專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系,學士班(日間),7,4,3,3.76
112,公立,技專校院,0023,國立雲林科技大學,02123014,工業設計系碩士班,碩士班(日間),2,1,1,3.08
112,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系,學士班(日間),4,1,3,1.78
112,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系_香港二技專班,學士班(日間),1,0,1,100.00
112,公立,技專校院,0023,國立雲林科技大學,02192002,文化資產維護系碩士班,碩士班(日間),6,3,3,9.68
112,公立,技專校院,0023,國立雲林科技大學,02199017,設計學院_設計技優專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系,學士班(日間),6,1,5,2.21
112,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系_香港二技專班,學士班(日間),2,0,2,100.00
112,公立,技專校院,0023,國立雲林科技大學,02311004,應用外語系碩士班,碩士班(日間),1,0,1,2.00
112,公立,技專校院,0023,國立雲林科技大學,02322003,漢學應用研究所,碩士班(日間),1,1,0,3.70
112,公立,技專校院,0023,國立雲林科技大學,04111018,會計系,學士班(日間),2,1,1,0.93
112,公立,技專校院,0023,國立雲林科技大學,04111018,會計系博士班,博士班,3,1,2,33.33
112,公立,技專校院,0023,國立雲林科技大學,04111018,會計系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系,學士班(日間),4,3,1,1.77
112,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系博士班,博士班,10,4,6,37.04
112,公立,技專校院,0023,國立雲林科技大學,04121024,財務金融系碩士班,碩士班(日間),3,0,3,4.05
112,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系,學士班(日間),25,15,10,8.87
112,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系博士班,博士班,18,9,9,25.35
112,公立,技專校院,0023,國立雲林科技大學,04131019,企業管理系碩士班,碩士班(日間),25,7,18,20.66
112,公立,技專校院,0023,國立雲林科技大學,04131022,國際管理學士學位學程,學士班(日間),8,6,2,8.99
112,公立,技專校院,0023,國立雲林科技大學,04131057,產業經營專業博士學位學程,博士班,0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,04199023,創業管理碩士學位學程,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,04212031,科技法律研究所,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,06111066,智慧數據科學研究所,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系,學士班(日間),14,12,2,3.57
112,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系_人工智慧技優專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系博士班,博士班,5,2,3,26.32
112,公立,技專校院,0023,國立雲林科技大學,06131032,資訊管理系碩士班,碩士班(日間),2,2,0,1.82
112,公立,技專校院,0023,國立雲林科技大學,06131065,國際人工智慧管理研究所,碩士班(日間),14,13,1,37.84
112,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系博士班,博士班,2,0,2,33.33
112,公立,技專校院,0023,國立雲林科技大學,07111045,化學工程與材料工程系碩士班,碩士班(日間),3,2,1,2.34
112,公立,技專校院,0023,國立雲林科技大學,07112047,材料科技研究所,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系_香港二技專班,學士班(日間),1,1,0,100.00
112,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系博士班,博士班,1,1,0,14.29
112,公立,技專校院,0023,國立雲林科技大學,07121049,環境與安全衛生工程系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07141033,電機工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07141033,電機工程系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系_香港二技專班,學士班(日間),1,1,0,100.00
112,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系博士班,博士班,3,2,1,42.86
112,公立,技專校院,0023,國立雲林科技大學,07141034,電子工程系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系,學士班(日間),16,15,1,5.54
112,公立,技專校院,0023,國立雲林科技大學,07141037,資訊工程系碩士班,碩士班(日間),1,1,0,0.67
112,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系,學士班(日間),4,3,1,0.77
112,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系博士班,博士班,7,7,0,33.33
112,公立,技專校院,0023,國立雲林科技大學,07151041,機械工程系碩士班,碩士班(日間),4,3,1,2.70
112,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系,學士班(日間),2,2,0,0.48
112,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系博士班,博士班,1,1,0,11.11
112,公立,技專校院,0023,國立雲林科技大學,07191048,工業工程與管理系碩士班,碩士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07194050,工程科技研究所,博士班,18,11,7,29.51
112,公立,技專校院,0023,國立雲林科技大學,07194050,工程科技菁英班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07194063,產業科技學士學位學程_智能電車產學攜手合作專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07194063,產業科技學士學位學程_雲科智能工業製造產學攜手合作專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07199062,智慧機器人學士學位學程,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07199062,智慧機器人學士學位學程_機器人技優專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07199068,應用工程科技學士專班,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系,學士班(日間),15,4,11,7.25
112,公立,技專校院,0023,國立雲林科技大學,07311016,建築與室內設計系碩士班,碩士班(日間),4,1,3,10.00
112,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系,學士班(日間),0,0,0,0.00
112,公立,技專校院,0023,國立雲林科技大學,07321043,營建工程系碩士班,碩士班(日間),12,7,5,22.64
