學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),女,1420,67,56,17,10,13,2,7,2,0,0,0,0,0,5,0,0,11,0,11
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),女,601,28,26,2,1,2,1,13,0,0,0,0,0,0,7,0,0,2,0,2
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),女,121,21,20,2,3,0,3,9,0,0,0,0,1,0,1,1,0,1,0,1
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,二專(進修),男,41,4,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,學士班(日間),男,1498,58,58,4,6,9,4,16,0,0,15,1,0,3,0,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,學士班(進修),男,425,27,27,1,3,2,1,10,0,0,4,1,0,4,1,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,碩士在職專班,男,37,11,11,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,二專(進修),女,21,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,學士班(日間),女,1906,78,78,7,17,1,9,16,3,1,0,7,0,12,3,2,0,0,0,0
113,私立,技專校院,1054,景文科技大學,學士班(進修),女,411,17,17,2,2,2,0,8,0,0,0,0,0,3,0,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,碩士班(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1054,景文科技大學,碩士在職專班,女,14,6,6,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0
113,私立,技專校院,1055,中華醫事科技大學,二專(進修),男,38,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10
113,私立,技專校院,1055,中華醫事科技大學,五專,男,724,77,23,0,2,5,0,5,0,0,0,0,0,1,0,0,10,54,4,50
113,私立,技專校院,1055,中華醫事科技大學,學士班(日間),男,821,96,35,3,1,7,0,9,0,0,1,0,0,0,0,0,14,61,1,60
113,私立,技專校院,1055,中華醫事科技大學,學士班(進修),男,326,74,14,0,0,0,0,11,0,0,0,0,0,0,0,0,3,60,1,59
113,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),男,47,25,9,2,0,0,0,4,0,0,0,0,0,0,0,0,3,16,0,16
113,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,男,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
113,私立,技專校院,1055,中華醫事科技大學,二專(進修),女,31,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
113,私立,技專校院,1055,中華醫事科技大學,五專,女,2527,199,94,11,8,47,0,3,0,1,0,0,0,2,0,0,22,105,8,97
113,私立,技專校院,1055,中華醫事科技大學,學士班(日間),女,1761,135,46,12,2,17,0,3,0,1,0,0,0,0,1,0,10,89,1,88
113,私立,技專校院,1055,中華醫事科技大學,學士班(進修),女,626,83,22,5,2,3,0,8,0,1,0,0,0,0,0,0,3,61,1,60
113,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),女,40,17,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,13
113,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,女,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
113,私立,技專校院,1056,東南科技大學,學士班(日間),男,1766,152,57,1,6,6,2,29,0,0,5,0,0,2,6,0,0,95,0,95
113,私立,技專校院,1056,東南科技大學,學士班(進修),男,304,68,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,64,0,64
113,私立,技專校院,1056,東南科技大學,碩士班(日間),男,86,16,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,13,0,13
113,私立,技專校院,1056,東南科技大學,碩士在職專班,男,53,24,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,22
113,私立,技專校院,1056,東南科技大學,學士班(日間),女,1132,96,33,2,5,2,0,16,1,2,0,0,0,2,3,0,0,63,0,63
113,私立,技專校院,1056,東南科技大學,學士班(進修),女,135,24,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,21
113,私立,技專校院,1056,東南科技大學,碩士班(日間),女,68,14,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,9
113,私立,技專校院,1056,東南科技大學,碩士在職專班,女,12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
113,私立,技專校院,1057,德明財經科技大學,學士班(日間),男,2029,247,120,15,3,29,11,29,0,0,7,3,0,3,10,10,0,127,0,127
113,私立,技專校院,1057,德明財經科技大學,學士班(進修),男,184,44,21,2,3,4,1,11,0,0,0,0,0,0,0,0,0,23,0,23
113,私立,技專校院,1057,德明財經科技大學,碩士班(日間),男,15,6,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,4
113,私立,技專校院,1057,德明財經科技大學,碩士在職專班,男,10,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2
113,私立,技專校院,1057,德明財經科技大學,學士班(日間),女,2627,212,123,14,3,23,10,22,5,1,0,3,0,5,6,31,0,89,0,89
113,私立,技專校院,1057,德明財經科技大學,學士班(進修),女,171,19,9,3,0,1,0,4,0,0,0,1,0,0,0,0,0,10,0,10
113,私立,技專校院,1057,德明財經科技大學,碩士班(日間),女,31,5,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
113,私立,技專校院,1057,德明財經科技大學,碩士在職專班,女,19,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
113,私立,技專校院,1060,南開科技大學,二專(進修),男,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,五專,男,187,8,8,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,學士班(日間),男,831,26,26,1,4,0,3,7,0,0,8,0,0,1,1,1,0,0,0,0
113,私立,技專校院,1060,南開科技大學,學士班(進修),男,500,23,23,1,1,0,1,14,0,0,5,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,碩士班(日間),男,30,9,9,0,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,碩士在職專班,男,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,二專(進修),女,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,五專,女,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,學士班(日間),女,491,10,10,0,4,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0
113,私立,技專校院,1060,南開科技大學,學士班(進修),女,250,15,15,1,3,0,0,8,1,0,0,1,0,0,1,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,碩士班(日間),女,34,7,7,0,1,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0
113,私立,技專校院,1060,南開科技大學,碩士在職專班,女,30,3,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),男,53,16,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,14
113,私立,技專校院,1061,中華學校財團法人中華科技大學,五專,男,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),男,875,126,52,3,4,9,0,21,0,0,7,0,0,0,8,0,0,74,0,74
113,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),男,771,110,30,2,0,6,0,8,0,0,13,0,0,0,1,0,0,80,0,80
113,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),男,118,26,11,0,0,2,0,7,0,0,0,0,0,0,2,0,0,15,0,15
113,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,男,56,25,11,0,1,1,0,6,0,0,1,0,2,0,0,0,0,14,0,14
113,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),女,46,11,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,8,0,8
113,私立,技專校院,1061,中華學校財團法人中華科技大學,五專,女,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),女,493,61,17,1,1,0,0,11,0,0,0,0,0,0,4,0,0,44,0,44
113,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),女,323,28,8,1,1,0,0,5,0,0,0,0,0,0,1,0,0,20,0,20
113,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),女,65,16,7,0,0,0,0,6,0,0,0,0,0,0,1,0,0,9,0,9
113,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,女,22,6,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
113,私立,技專校院,1062,僑光科技大學,學士班(日間),男,2315,65,65,1,2,14,2,17,0,0,20,4,0,1,3,0,1,0,0,0
113,私立,技專校院,1062,僑光科技大學,學士班(進修),男,1932,86,86,6,2,6,0,35,0,0,27,4,0,1,5,0,0,0,0,0
113,私立,技專校院,1062,僑光科技大學,碩士班(日間),男,35,3,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1062,僑光科技大學,碩士在職專班,男,50,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1062,僑光科技大學,學士班(日間),女,2478,63,63,4,4,20,1,20,0,1,0,4,0,3,5,0,1,0,0,0
113,私立,技專校院,1062,僑光科技大學,學士班(進修),女,1116,47,47,2,0,9,0,24,1,1,0,3,0,2,5,0,0,0,0,0
113,私立,技專校院,1062,僑光科技大學,碩士班(日間),女,30,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1062,僑光科技大學,碩士在職專班,女,39,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),男,772,48,30,1,2,4,3,5,0,0,6,0,0,2,7,0,0,18,0,18
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),男,631,61,61,2,3,0,1,39,0,0,4,1,0,6,5,0,0,0,0,0
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),男,56,6,5,0,1,0,0,2,0,0,0,0,1,0,0,1,0,1,0,1
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,男,78,8,8,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),女,817,42,24,0,3,1,0,8,3,0,0,0,0,3,6,0,0,18,0,18
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),女,898,71,70,8,6,2,0,36,2,0,0,2,0,3,10,0,1,1,0,1
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),女,61,12,10,0,0,0,0,6,0,2,0,0,1,0,1,0,0,2,0,2
113,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,女,73,13,13,0,0,0,0,6,0,0,0,0,5,1,1,0,0,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),男,53,10,10,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,男,214,22,22,1,1,9,5,3,0,0,2,0,0,0,0,1,0,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),男,567,54,54,4,3,13,1,14,0,0,4,0,0,1,4,1,9,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),男,328,15,15,0,2,0,0,9,0,0,1,0,0,1,0,0,2,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),男,57,20,20,0,1,0,0,11,0,0,1,0,5,0,1,0,1,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,男,34,15,15,0,0,0,0,8,0,0,0,0,6,0,1,0,0,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),女,27,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,女,1276,84,84,5,4,28,5,17,2,4,0,1,0,3,1,2,12,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),女,754,60,60,4,10,9,4,15,3,1,0,1,0,1,6,1,5,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),女,942,85,85,8,6,5,0,45,5,5,0,0,0,1,7,0,3,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),女,118,40,40,2,1,0,0,23,0,4,0,1,6,0,2,1,0,0,0,0
113,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,女,90,30,30,2,0,1,0,9,0,1,0,0,16,0,1,0,0,0,0,0
113,私立,技專校院,1065,吳鳳科技大學,二專(進修),男,81,14,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,9
113,私立,技專校院,1065,吳鳳科技大學,學士班(日間),男,1488,88,56,1,5,13,0,17,0,0,6,0,0,3,9,1,1,32,0,32
113,私立,技專校院,1065,吳鳳科技大學,學士班(進修),男,730,112,90,1,2,6,2,48,0,0,4,0,0,0,2,0,25,22,0,22
113,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),男,20,7,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
113,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,男,34,6,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,3
113,私立,技專校院,1065,吳鳳科技大學,二專(進修),女,100,14,11,2,0,2,1,3,0,0,0,1,0,0,2,0,0,3,1,2
113,私立,技專校院,1065,吳鳳科技大學,學士班(日間),女,911,41,29,1,4,3,0,12,2,0,0,0,0,2,5,0,0,12,0,12
113,私立,技專校院,1065,吳鳳科技大學,學士班(進修),女,522,70,57,2,4,6,0,34,1,0,0,0,0,1,2,0,7,13,0,13
113,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),女,17,4,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
113,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,女,30,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
113,私立,技專校院,1069,修平學校財團法人修平科技大學,二專(進修),男,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),男,1264,43,43,9,1,13,3,12,0,2,0,0,0,0,2,0,1,0,0,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),男,994,64,64,2,0,14,6,29,0,0,0,0,0,0,13,0,0,0,0,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士班(日間),男,53,9,9,2,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士在職專班,男,31,6,6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),女,688,43,43,3,0,15,0,15,0,0,0,0,0,0,10,0,0,0,0,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),女,281,20,19,1,0,3,0,9,0,1,0,0,0,0,4,1,0,1,0,1
113,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士班(日間),女,36,5,5,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
113,私立,技專校院,1069,修平學校財團法人修平科技大學,碩士在職專班,女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),男,604,19,19,1,0,12,1,4,0,0,0,0,0,0,0,1,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(進修),男,89,5,5,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士班(日間),男,14,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士在職專班,男,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),女,4028,100,100,9,10,53,2,14,3,0,0,2,0,3,2,2,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(進修),女,1013,57,57,4,2,3,0,35,2,5,0,0,0,0,3,3,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士班(日間),女,88,10,10,1,0,1,0,3,0,0,0,0,1,0,3,1,0,0,0,0
113,私立,技專校院,1070,長庚學校財團法人長庚科技大學,碩士在職專班,女,145,49,49,2,0,0,0,20,4,2,0,0,18,0,3,0,0,0,0,0
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(進修),男,156,76,16,1,0,0,0,11,0,0,3,1,0,0,0,0,0,60,0,60
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,五專,男,446,38,35,2,0,2,0,21,0,1,3,1,0,2,1,1,1,3,3,0
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),男,3841,257,257,3,23,13,0,83,0,1,106,5,0,6,12,2,3,0,0,0
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(進修),男,693,309,107,1,1,2,2,60,0,0,22,2,0,4,5,0,8,202,0,202
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,碩士班(日間),男,62,22,22,1,1,0,0,9,0,2,1,1,6,0,1,0,0,0,0,0
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,二專(進修),女,153,94,26,3,2,0,0,15,1,0,0,1,0,2,1,0,1,68,0,68
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,五專,女,265,22,21,3,3,5,0,7,0,0,0,2,0,1,0,0,0,1,1,0
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(日間),女,2797,143,141,10,22,19,0,65,5,3,0,4,0,2,9,0,2,2,1,1
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,學士班(進修),女,328,117,38,1,3,0,1,26,2,0,0,0,0,1,1,0,3,79,0,79
113,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,碩士班(日間),女,28,10,10,0,1,0,0,4,2,1,0,0,2,0,0,0,0,0,0,0
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,五專,男,34,4,4,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),男,475,11,11,4,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(進修),男,146,5,5,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,五專,女,46,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(日間),女,320,6,6,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1072,大華學校財團法人敏實科技大學,學士班(進修),女,50,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,二專(進修),男,19,12,12,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,五專,男,31,8,8,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),男,1811,267,267,12,17,52,105,54,0,0,10,3,0,1,8,4,1,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(進修),男,352,89,89,1,1,10,37,32,0,0,2,2,0,0,4,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士班(日間),男,17,13,13,1,0,0,3,6,0,0,1,0,0,1,1,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士在職專班,男,18,7,7,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,二專(進修),女,15,12,12,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,五專,女,57,16,16,1,0,4,7,1,0,0,0,2,0,0,0,1,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(日間),女,2831,301,301,18,33,91,82,47,10,1,0,5,0,1,12,1,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,學士班(進修),女,431,78,78,6,4,16,11,37,2,0,0,0,0,0,2,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士班(日間),女,24,12,12,3,0,0,3,4,0,0,0,1,0,0,1,0,0,0,0,0
113,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,碩士在職專班,女,28,12,12,0,0,1,6,3,0,0,0,0,0,0,1,1,0,0,0,0
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,男,365,31,30,1,0,2,11,4,0,0,1,8,0,0,0,2,1,1,0,1
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),男,1104,128,114,8,10,14,28,32,0,0,8,3,0,3,4,4,0,14,0,14
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(進修),男,284,51,47,0,2,1,2,33,0,1,6,0,0,1,0,1,0,4,0,4
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),男,66,14,14,0,0,1,0,3,0,1,0,0,9,0,0,0,0,0,0,0
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士在職專班,男,15,5,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,五專,女,1661,115,114,9,1,26,29,7,0,0,1,28,0,3,2,6,2,1,0,1
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(日間),女,2690,216,200,18,15,36,44,37,3,2,0,23,0,6,7,3,6,16,0,16
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,學士班(進修),女,472,77,75,8,3,3,1,44,2,5,0,2,0,3,4,0,0,2,0,2
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士班(日間),女,155,46,46,1,3,1,2,16,1,1,0,1,14,1,5,0,0,0,0,0
113,私立,技專校院,1075,文藻學校財團法人文藻外語大學,碩士在職專班,女,37,16,15,0,0,0,1,10,0,1,0,1,1,0,1,0,0,1,0,1
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,二專(進修),男,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,五專,男,187,25,18,0,2,7,2,3,0,0,1,0,0,0,2,1,0,7,1,6
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),男,231,42,20,0,1,4,0,5,0,0,9,0,0,0,1,0,0,22,0,22
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(進修),男,129,31,15,0,0,3,1,5,0,0,6,0,0,0,0,0,0,16,0,16
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士班(日間),男,8,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,4
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士在職專班,男,12,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,4
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,二專(進修),女,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,五專,女,52,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(日間),女,102,18,7,2,1,1,0,3,0,0,0,0,0,0,0,0,0,11,0,11
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,學士班(進修),女,93,20,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,15,0,15
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1076,華夏學校財團法人華夏科技大學,碩士在職專班,女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1078,致理學校財團法人致理科技大學,五專,男,383,28,28,4,0,11,4,3,0,0,1,2,0,1,0,2,0,0,0,0
113,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(日間),男,2255,97,97,10,3,20,18,21,0,0,6,5,0,7,2,5,0,0,0,0
113,私立,技專校院,1078,致理學校財團法人致理科技大學,學士班(進修),男,1157,87,87,5,4,9,6,43,0,0,8,5,0,4,2,1,0,0,0,0
